hhid,hhgroup,sample_segment,sample_county,final_cnty,cityofredmond,cityofseattle,psrc,final_home_tract,final_home_bg,final_home_puma10,final_home_rgcnum,final_home_uvnum,final_home_taz2010,travelweek,traveldate,dayofweek,hhsize,vehicle_count,numadults,numchildren,numworkers,lifecycle,hhincome_detailed,hhincome_followup,hhincome_broad,car_share,rent_own,res_dur,res_type,res_months,offpark,offpark_cost,streetpark,prev_home_wa,prev_home_tract,prev_home_bg,prev_home_puma10,prev_home_rgcname,prev_home_taz2010,prev_home_notwa_notus,prev_home_notwa_city,prev_home_notwa_zip,prev_home_notwa_state,prev_rent_own,prev_res_type,res_factors_30min,res_factors_afford,res_factors_closefam,res_factors_hhchange,res_factors_hwy,res_factors_school,res_factors_space,res_factors_transit,res_factors_walk,rmove_optin,diary_incentive_type,extra_incentive,call_center,mobile_device,contact_email,contact_phone,foreign_language,google_translate,recruit_start_pt,recruit_end_pt,recruit_duration_min,numdayscomplete,day1complete,day2complete,day3complete,day4complete,day5complete,day6complete,day7complete,num_trips,nwkdays,hh_wt_revised,hh_day_wt_revised
17148930,2,55,King,1,0,1,0,53033009500,530330095004,11604,1,25,665,6,5/10/17,4,4,2,2,2,2,1,8,,5,1,1,5,1,1,5,0,1,,,,,,,,,,,,,5,5,2,5,3,4,4,5,5,,1,0,0,0,1,0,0,0,14:58.2,27:59.2,13,1,1,,,,,,,14,1,14.37491927,14.37491927
17148953,1,50,King,1,0,1,0,53033009000,530330090002,11604,20,16,618,2,4/11/17,3,1,0,1,0,1,4,7,,5,1,2,5,4,1,10,0,1,,,,,,,,,,,,,5,5,3,1,3,1,5,4,4,1,,0,0,0,0,1,0,0,56:31.3,06:01.9,10,3,0,0,0,0,1,1,1,37,1,48.2107957,48.2107957
17148956,2,22,King,1,1,0,0,53033022605,530330226051,11607,1,0,1702,3,4/19/17,4,2,2,2,0,1,8,4,,2,2,1,7,1,1,4,0,1,,,,,,,,,,,,,5,4,2,1,4,3,5,1,5,,2,0,0,0,1,0,0,0,43:27.4,56:52.2,13,1,1,,,,,,,5,1,17.31396017,17.31396017
17148963,2,1,King,1,0,0,1,53033029403,530330294033,11613,1,0,1298,6,5/11/17,5,1,2,1,0,0,5,4,,2,2,1,6,1,1,4,0,1,,,,,,,,,,,,,3,4,4,3,5,3,5,4,5,,3,0,0,0,1,0,0,0,39:05.9,50:12.5,11,1,1,,,,,,,5,1,494.0989484,494.0989484
17148964,2,51,King,1,0,1,0,53033006100,530330061003,11603,1,15,362,2,4/13/17,5,2,2,2,0,0,8,11,5,5,2,1,7,1,1,2,0,3,,,,,,,,,,,,,4,4,5,1,3,3,5,4,5,2,1,0,0,0,1,0,0,0,07:17.2,20:13.9,13,1,1,,,,,,,6,1,24.60234691,24.60234691
17148969,2,53,King,1,0,1,0,53033011001,530330110011,11605,1,27,774,6,5/11/17,5,4,2,3,1,2,1,11,6,6,1,1,6,2,1,1,0,1,,,,,,,,,,,,,4,4,3,3,4,3,4,4,4,,1,0,0,0,,,0,0,13:49.7,22:16.8,9,1,1,,,,,,,12,1,27.17109018,27.17109018
17149056,2,22,King,1,1,0,0,53033022605,530330226051,11607,1,0,1702,7,5/16/17,3,2,2,2,0,0,8,6,,4,2,1,7,1,1,5,0,1,,,,,,,,,,,,,4,5,2,1,2,5,4,1,4,,1,0,0,0,1,0,0,1,35:54.0,59:12.1,24,1,1,,,,,,,2,1,16.1,16.1
17149083,2,54,King,1,0,1,0,53033009900,530330099003,11605,1,0,731,5,5/2/17,3,3,2,2,1,2,1,4,,2,2,2,2,3,1,0,,3,2,,,,,,0,Portland,,37,2,1,4,5,4,4,2,5,4,4,5,,1,0,0,1,1,0,0,0,38:55.9,58:31.3,20,1,1,,,,,,,8,1,343.8846837,343.8846837
17149123,1,53,King,1,0,1,0,53033004400,530330044002,11602,24,36,218,4,4/25/17,3,3,0,2,1,2,1,7,,5,1,1,2,4,1,0,,1,1,53033007000,530330070001,11603,,399,,,,,2,4,5,5,3,4,1,4,3,5,5,1,,0,0,0,1,0,0,0,29:25.7,56:21.6,87,5,1,1,1,0,0,1,1,67,4,31.42689731,7.856724327
17149131,1,55,King,1,0,1,0,53033011402,530330114021,11605,1,41,799,9,5/30/17,3,2,2,2,0,2,7,7,,5,2,1,2,1,1,2,0,1,1,53033005000,530330050003,11601,,316,,,,,2,1,3,1,4,1,3,1,3,2,1,1,,0,0,0,1,0,0,0,20:43.0,39:20.5,19,6,0,1,1,1,1,1,1,48,3,13.85459743,4.618199145
17149139,2,50,King,1,0,1,0,53033007200,530330072001,11603,23,33,471,7,5/18/17,5,1,1,1,0,0,5,4,,2,2,1,7,4,1,10,0,3,,,,,,,,,,,,,4,4,4,3,1,3,3,5,5,,4,1,1,0,,,0,0,28:22.0,35:55.9,7,1,1,,,,,,,4,1,51.97215871,51.97215871
17149170,1,43,King,1,1,0,0,53033032309,530330323092,11607,16,0,1676,3,4/18/17,3,2,0,2,0,1,7,8,,5,1,2,3,4,1,0,,1,1,53033007300,530330073003,11603,Seattle Downtown,486,,,,,2,4,5,5,1,1,2,1,3,5,4,1,,1,0,0,1,0,0,0,53:14.2,16:48.4,23,5,0,0,1,1,1,1,1,21,2,33.25641443,16.62820721
17149247,1,52,King,1,0,1,0,53033001300,530330013002,11601,1,4,77,4,4/25/17,3,2,1,2,0,1,7,5,,3,2,2,4,4,1,1,0,3,2,,,,,,0,Lyons,,6,3,4,5,5,1,1,1,1,1,1,5,1,,0,0,1,1,0,0,0,33:37.7,52:43.0,19,6,0,1,1,1,1,1,1,56,3,20.78076933,6.926923111
17149285,1,3,King,1,0,0,1,53033002000,530330020002,11602,22,26,66,2,4/11/17,3,3,2,2,1,1,2,5,,3,2,1,6,1,1,3,0,1,,,,,,,,,,,,,5,5,4,3,5,5,4,5,5,1,,0,0,0,1,0,0,0,36:43.1,54:24.0,18,2,0,0,1,0,1,0,0,87,1,3434.368796,3434.368796
17149293,1,52,King,1,0,1,0,53033003600,530330036004,11601,1,19,176,3,4/18/17,3,1,1,1,0,1,3,6,,4,2,2,2,4,1,1,150,3,2,,,,,,0,Peoria,,13,2,4,3,3,5,1,4,1,4,2,4,1,,0,0,0,1,0,0,0,17:33.9,22:53.6,5,4,1,0,0,1,0,1,1,26,2,180.5497608,90.27488039
17149307,2,59,King,1,0,1,0,53033005200,530330052002,11602,24,36,307,2,4/12/17,4,3,0,3,0,2,7,10,,5,1,1,3,1,3,0,,4,1,53033024902,530330249022,11608,,1454,,,,,5,1,4,2,1,3,2,3,3,1,5,,1,0,0,0,1,0,1,0,22:16.7,28:20.2,6,1,1,,,,,,,0,1,101.874349,101.874349
17149340,2,51,King,1,0,1,0,53033006600,530330066002,11603,1,15,382,8,5/24/17,4,1,1,1,0,1,5,3,,2,2,2,6,4,1,5,0,4,,,,,,,,,,,,,1,5,1,1,1,1,1,1,1,,2,0,0,0,1,0,0,0,03:03.3,07:47.7,8944,1,1,,,,,,,4,1,23.56669563,23.56669563
17149352,2,55,King,1,0,1,0,53033001900,530330019001,11602,22,26,69,6,5/10/17,4,2,1,2,0,0,7,11,6,6,2,2,1,4,2,10,0,4,2,,,,,,1,,,,1,7,3,5,5,3,4,3,5,4,4,,1,0,0,1,1,0,0,0,59:39.3,16:07.7,17,1,1,,,,,,,8,1,13.53645472,13.53645472
17149370,2,2,King,1,0,0,1,53033020200,530330202003,11606,1,0,1838,2,4/13/17,5,3,2,2,1,1,2,7,,5,2,1,6,1,1,2,0,1,,,,,,,,,,,,,4,4,2,4,4,4,4,4,2,2,2,0,0,0,1,0,0,0,42:40.3,57:38.6,15,1,1,,,,,,,4,1,12708.96175,12708.96175
17149376,2,52,King,1,0,1,0,53033009000,530330090001,11604,1,2,624,7,5/17/17,4,2,1,2,0,0,7,7,,5,2,1,6,1,1,3,0,1,,,,,,,,,,,,,4,4,3,3,4,2,5,2,4,2,1,0,0,0,1,0,0,0,14:54.5,28:33.0,14,1,1,,,,,,,7,1,22.18337277,22.18337277
17149378,2,58,King,1,0,1,0,53033008100,530330081003,11603,20,12,499,1,4/4/17,3,1,1,1,0,1,4,10,,5,2,1,1,4,2,2,0,3,1,53061041304,530610413041,11702,,2303,,,,,1,1,5,2,4,5,4,2,1,4,5,,3,0,0,0,,,0,0,40:36.7,54:25.5,14,1,1,,,,,,,4,1,86.00700797,86.00700797
17149380,1,51,King,1,0,1,0,53033006100,530330061003,11603,1,15,363,5,5/2/17,3,1,1,1,0,1,4,6,,4,2,2,4,4,1,0,,3,2,,,,,,0,Arlington,,47,2,4,5,5,1,1,4,1,3,5,5,1,,0,0,0,1,0,0,0,57:00.4,04:38.1,7,5,1,0,1,1,0,1,1,24,3,23.56781238,7.855937462
17149409,2,58,King,1,0,1,0,53033008100,530330081003,11603,20,12,498,4,4/26/17,4,1,0,1,0,0,4,2,,1,2,2,2,4,1,0,,3,1,,,,,,,,,,2,1,3,5,3,3,3,1,3,5,4,,4,0,0,0,,,0,0,37:31.3,53:08.3,16,1,1,,,,,,,0,1,40.07091235,40.07091235
17149415,2,51,King,1,0,1,0,53033007900,530330079004,11604,21,28,556,2,4/11/17,3,2,0,2,0,2,7,6,,4,1,1,2,4,1,0,,2,2,,,,,,0,,10034,,2,4,4,4,5,3,1,1,3,5,5,2,4,0,0,0,1,0,0,0,45:32.7,56:51.9,11,1,1,,,,,,,7,1,25.97818703,25.97818703
17149431,2,13,King,1,0,0,1,53033005900,530330059003,11603,1,0,340,9,5/31/17,4,1,1,1,0,1,4,3,,2,2,2,6,3,1,1,0,2,,,,,,,,,,,,,5,5,4,3,4,3,4,5,5,,1,0,0,1,,,0,0,14:36.8,26:16.6,12,1,1,,,,,,,2,1,1173.182874,1173.182874
17149445,2,59,King,1,0,1,0,53033000700,530330007001,11602,1,21,23,3,4/20/17,5,4,2,3,1,3,2,11,6,6,2,1,6,2,1,0,,1,,,,,,,,,,,,,3,5,5,3,4,5,3,4,4,,1,0,0,0,1,0,0,0,51:36.0,22:48.3,31,1,1,,,,,,,10,1,4.25,4.25
17149451,1,50,King,1,0,1,0,53033007401,530330074014,11603,21,9,428,3,4/18/17,3,1,0,1,0,1,3,2,,1,2,3,1,4,5,0,,2,2,,,,,,0,Champaign,,13,3,4,5,5,5,4,4,1,3,5,5,1,,0,0,0,1,0,0,0,21:09.2,28:29.1,7,7,1,1,1,1,1,1,1,37,4,858.0704137,214.5176034
17149455,1,52,King,1,0,1,0,53033005801,530330058014,11603,1,6,341,2,4/11/17,3,2,1,2,0,2,6,5,,3,2,2,5,4,1,8,0,3,,,,,,,,,,,,,4,5,4,5,4,5,4,4,4,1,,0,0,0,1,0,0,0,28:26.2,45:13.3,17,7,1,1,1,1,1,1,1,41,4,21.31341247,5.328353119
17149457,2,11,King,1,0,0,1,53033000200,530330002002,11602,1,0,16,5,5/3/17,4,4,2,2,2,1,2,8,,5,2,1,6,1,1,2,0,1,,,,,,,,,,,,,4,4,4,4,4,4,4,4,5,,1,0,0,0,1,0,0,0,24:01.6,33:52.8,9,1,1,,,,,,,21,1,1179.24397,1179.24397
17149461,2,42,King,1,1,0,0,53033032309,530330323091,11607,1,0,1657,2,4/12/17,4,1,1,1,0,1,3,8,,5,2,2,2,4,1,1,30,1,1,53033008300,530330083002,11603,Seattle First Hill/Capitol Hill,569,,,,,2,4,5,4,4,5,4,1,2,2,4,2,1,1,0,0,1,0,0,0,54:07.3,02:03.9,8,1,1,,,,,,,7,1,2.65,2.65
17149507,2,2,Snohomish,4,0,0,1,53061041606,530610416061,11703,1,0,2427,2,4/11/17,3,1,1,1,0,1,4,11,6,6,2,1,2,1,1,1,0,1,1,53061051924,530610519241,11704,,2537,,,,,1,1,3,4,3,4,3,4,5,4,4,,1,0,0,0,,,0,0,13:22.7,25:21.1,12,1,1,,,,,,,5,1,550.3690156,550.3690156
17149509,1,54,King,1,0,1,0,53033001800,530330018002,11601,1,20,93,6,5/9/17,3,2,1,2,0,2,6,6,,4,2,1,1,2,1,1,0,3,1,53033006000,530330060001,11603,,358,,,,,2,4,5,5,4,1,3,3,3,4,5,1,,0,0,0,1,0,0,0,22:40.9,33:13.1,11,7,1,1,1,1,1,1,1,77,4,205.3176385,51.32940964
17149515,2,3,Snohomish,4,0,0,1,53061050300,530610503001,11701,1,0,2581,8,5/24/17,4,5,3,2,3,1,1,10,,5,2,1,3,1,1,6,0,1,1,53061050300,530610503001,11701,,2581,,,,,1,1,2,4,5,4,2,5,5,4,2,,1,1,0,0,1,0,0,0,12:35.3,20:18.9,8,1,1,,,,,,,33,1,11748.18476,11748.18476
17149527,2,52,King,1,0,1,0,53033003600,530330036002,11601,1,19,178,3,4/18/17,3,1,1,1,0,1,4,5,,3,2,2,4,4,1,1,50,3,1,53061041904,530610419042,11703,,2399,,,,,2,1,1,1,3,3,3,1,1,1,1,2,2,0,0,0,1,0,0,0,50:25.0,00:16.6,10,1,1,,,,,,,8,1,20.80115321,20.80115321
17149530,2,51,King,1,0,1,0,53033006600,530330066002,11603,1,15,382,8,5/25/17,5,3,1,3,0,1,7,8,,5,2,1,6,2,1,1,0,4,,,,,,,,,,,,,5,4,5,1,4,5,4,5,5,,1,0,0,0,1,0,0,0,50:49.6,03:24.6,13,1,1,,,,,,,8,1,557.3256941,557.3256941
17149541,2,13,King,1,0,0,1,53033005200,530330052004,11602,1,0,278,5,5/4/17,5,3,1,2,1,1,2,10,,5,2,1,7,1,1,1,0,1,,,,,,,,,,,,,4,5,3,5,3,3,4,5,5,,1,0,0,0,1,0,0,0,27:05.9,37:20.1,10,1,1,,,,,,,14,1,589.0834236,589.0834236
17149545,2,54,King,1,0,1,0,53033001600,530330016003,11601,1,13,86,1,4/6/17,5,3,1,2,1,2,1,8,,5,2,1,2,1,1,0,,1,1,53033003400,530330034003,11601,,234,,,,,2,4,1,1,2,2,2,1,3,1,1,2,2,0,0,1,1,0,0,0,28:35.8,50:37.5,22,1,1,,,,,,,8,1,18.97649405,18.97649405
17149554,2,57,King,1,0,1,0,53033004302,530330043022,11602,24,31,285,5,5/2/17,3,1,0,1,0,0,3,1,,1,2,2,2,2,1,5,0,1,2,,,,,,1,,,,2,1,5,5,3,3,2,3,2,5,4,2,1,0,0,0,1,0,0,0,42:14.2,48:38.8,6,1,1,,,,,,,5,1,8.23200178,8.23200178
17149585,2,51,King,1,0,1,0,53033003300,530330033003,11601,1,5,239,6,5/10/17,4,3,3,3,0,3,6,7,,5,2,2,1,2,1,1,0,1,1,53033004500,530330045001,11602,,221,,,,,2,1,4,5,4,3,4,1,2,4,5,,1,0,0,0,,,0,0,56:25.8,09:04.9,13,1,1,,,,,,,6,1,23.99776793,23.99776793
17149590,1,58,King,1,0,1,0,53033009100,530330091002,11603,20,10,628,5,5/2/17,3,1,1,1,0,1,4,6,,4,1,2,1,4,1,10,196,3,2,,,,,,0,,89074,,2,4,4,5,4,3,4,1,3,5,5,1,,0,0,0,1,0,0,0,32:38.0,44:49.0,12,1,0,1,0,0,0,0,0,14,1,6.875002321,6.875002321
17149591,2,51,King,1,0,1,0,53033005100,530330051001,11601,1,39,275,8,5/23/17,3,1,0,1,0,1,3,3,,2,2,2,1,4,1,0,,3,1,53033005801,530330058014,11603,,341,,,,,2,4,5,5,5,3,1,3,3,5,5,,1,0,0,0,1,0,0,0,24:11.0,35:10.4,11,1,1,,,,,,,7,1,23.68143618,23.68143618
17149596,2,51,King,1,0,1,0,53033007402,530330074021,11603,21,9,549,3,4/19/17,4,1,0,1,0,1,4,2,,1,2,2,7,4,1,10,0,3,,,,,,,,,,,,,5,5,5,3,1,3,2,5,5,,4,0,0,0,,,0,0,52:38.5,06:21.5,14,1,1,,,,,,,6,1,293.569917,293.569917
17149600,2,42,King,1,1,0,0,53033032309,530330323091,11607,16,0,1657,9,5/31/17,4,4,1,2,2,0,1,4,,2,2,2,1,3,1,1,0,1,2,,,,,,0,Albany,94706,5,2,3,4,5,4,3,3,5,4,4,4,,1,1,0,1,1,0,0,0,16:47.2,34:04.1,18,1,1,,,,,,,4,1,2.831731063,2.831731063
17149604,2,13,King,1,0,0,1,53033023804,530330238043,11608,3,0,1550,8,5/25/17,5,1,1,1,0,1,3,9,,5,2,2,5,4,1,1,90,1,,,,,,,,,,,,,5,4,3,1,2,1,2,1,4,,1,0,0,0,1,0,0,0,30:48.9,28:07.2,4138,1,1,,,,,,,2,1,215.1056253,215.1056253
17149610,2,59,King,1,0,1,0,53033000700,530330007001,11602,1,21,23,3,4/20/17,5,2,1,2,0,0,7,4,,2,1,1,2,2,1,10,0,1,2,,,,,,1,,,,2,2,5,5,5,3,2,3,4,5,4,2,1,0,0,0,1,0,0,0,19:11.2,59:49.0,40,1,1,,,,,,,4,1,98.31550334,98.31550334
17149617,2,13,King,1,0,0,1,53033004900,530330049004,11601,1,0,322,4,4/25/17,3,2,2,2,0,2,6,5,,3,2,2,2,3,1,1,0,1,2,,,,,,0,Cambridge,,21,2,3,5,5,3,1,2,1,2,5,5,2,1,0,0,0,1,0,0,0,52:01.3,01:55.6,9,1,1,,,,,,,5,1,2793.92481,2793.92481
17149632,1,57,King,1,0,1,0,53033004301,530330043011,11602,24,31,289,3,4/18/17,3,1,1,1,0,1,3,4,,2,2,2,2,4,1,1,0,2,1,53033004700,530330047004,11601,,254,,,,,2,4,4,4,4,1,2,1,4,4,5,1,,0,0,0,1,0,0,0,29:01.2,19:10.3,1490,7,1,1,1,1,1,1,1,23,4,7.24053919,1.810134798
17149650,1,58,King,1,0,1,0,53033009100,530330091002,11603,20,10,629,2,4/11/17,3,2,0,2,0,1,6,4,,2,2,2,1,4,1,0,,3,2,,,,,,0,Quincy,,21,1,2,5,5,1,1,1,1,2,5,5,1,,0,0,0,1,0,0,0,54:49.4,04:54.0,10,7,1,1,1,1,1,1,1,49,4,7.554182986,1.888545747
17149659,2,51,King,1,0,1,0,53033007401,530330074013,11603,21,9,428,3,4/19/17,4,1,1,1,0,1,3,6,,4,1,1,2,4,1,1,30,4,1,53033008400,530330084002,11603,Seattle First Hill/Capitol Hill,574,,,,,2,4,5,4,3,3,4,3,3,5,4,2,1,0,0,0,1,0,0,0,49:26.5,55:50.8,6,1,1,,,,,,,2,1,23.56580762,23.56580762
17149666,2,50,King,1,0,1,0,53033005802,530330058022,11603,1,38,389,4,4/26/17,4,1,1,1,0,1,4,7,,5,2,2,4,4,1,9,50,3,1,53033005200,530330052003,11602,,309,,,,,2,1,5,5,4,3,4,1,3,5,5,2,1,0,0,0,,,0,0,12:28.8,23:39.2,11,1,1,,,,,,,5,1,45.82077414,45.82077414
17149709,2,54,King,1,0,1,0,53033011800,530330118006,11604,1,30,817,9,5/31/17,4,2,2,2,0,1,7,7,,5,2,1,5,1,1,2,0,1,,,,,,,,,,,,,3,5,5,3,4,3,4,5,5,,1,0,0,0,1,0,0,0,11:19.6,17:48.0,6,1,1,,,,,,,5,1,15.42959021,15.42959021
17149732,2,43,King,1,1,0,0,53033032309,530330323092,11607,16,0,1674,1,4/4/17,3,2,2,2,0,2,7,8,,5,2,2,2,4,1,2,150,1,1,53033001800,530330018002,11601,,93,,,,,2,2,5,4,1,1,4,1,1,4,5,,1,1,0,1,1,0,0,0,01:15.6,13:07.1,12,1,1,,,,,,,8,1,4.275,4.275
17149733,2,53,King,1,0,1,0,53033005301,530330053014,11602,24,36,304,9,6/1/17,5,1,1,1,0,1,3,2,,1,1,2,4,4,1,0,,3,1,53033031206,530330312061,11614,,1189,,,,,2,4,4,5,3,1,1,1,2,4,4,,1,0,0,1,1,0,0,0,44:31.0,56:43.3,12,1,1,,,,,,,6,1,579.3709141,579.3709141
17149740,2,55,King,1,0,1,0,53033000401,530330004013,11601,1,8,4,4,4/26/17,4,1,2,1,0,0,5,4,,2,2,2,5,4,1,2,15,3,,,,,,,,,,,,,1,5,2,1,2,1,3,3,1,2,2,0,0,0,1,0,0,0,30:53.7,42:54.7,12,1,1,,,,,,,4,1,17.29920664,17.29920664
17149767,2,59,King,1,0,1,0,53033008700,530330087003,11604,1,2,601,5,5/4/17,5,2,1,2,0,2,6,10,,5,2,1,1,2,1,1,0,2,1,53033005000,530330050003,11601,,316,,,,,2,4,5,4,3,3,4,3,3,4,5,2,2,0,0,0,1,0,0,0,34:05.4,54:22.1,20,1,1,,,,,,,6,1,4.681444818,4.681444818
17149769,2,58,King,1,0,1,0,53033009100,530330091002,11603,20,10,628,3,4/18/17,3,2,0,2,0,1,7,2,,1,1,2,4,4,1,0,,3,1,53033009200,530330092001,11603,Seattle Downtown,614,,,,,2,4,5,5,4,2,4,1,3,5,5,2,1,0,0,0,1,0,0,0,55:26.2,03:57.8,8,1,1,,,,,,,4,1,7.210838956,7.210838956
17149778,2,13,King,1,0,0,1,53033008700,530330087001,11604,1,0,598,2,4/12/17,4,2,1,2,0,2,6,7,,5,2,1,5,2,1,1,0,2,,,,,,,,,,,,,5,4,4,2,3,1,4,4,5,,1,0,0,0,1,0,0,0,59:05.8,06:26.4,7,1,1,,,,,,,6,1,227.0118779,227.0118779
17149779,2,50,King,1,0,1,0,53033008001,530330080013,11603,20,38,448,9,5/31/17,4,2,1,2,0,2,6,8,,5,2,2,2,4,1,0,,1,2,,,,,,0,brooklyn,,32,2,4,5,5,5,3,4,3,3,5,5,,1,0,0,0,1,0,0,0,53:03.0,15:02.4,22,1,1,,,,,,,7,1,1062.697898,1062.697898
17149787,1,1,Kitsap,2,0,0,1,53035091600,530350916001,11801,1,0,3537,6,5/9/17,3,2,3,2,0,2,8,6,,4,2,1,6,1,1,6,0,1,,,,,,,,,,,,,5,5,1,1,1,5,5,1,1,1,,0,0,0,1,0,0,0,51:37.2,26:29.9,35,7,1,1,1,1,1,1,1,68,4,475.275,118.81875
17149804,2,51,King,1,0,1,0,53033007900,530330079004,11604,21,28,556,6,5/9/17,3,1,1,1,0,1,4,5,,3,2,2,4,4,1,6,0,2,1,53033008400,530330084002,11603,Seattle First Hill/Capitol Hill,574,,,,,2,4,4,4,4,3,4,3,3,4,5,,1,0,0,0,1,0,0,0,45:28.2,10:25.9,385,1,1,,,,,,,6,1,24.91352664,24.91352664
17149809,2,58,King,1,0,1,0,53033008100,530330081003,11603,20,12,499,8,5/24/17,4,1,1,1,0,0,4,10,,5,2,1,3,4,3,2,0,1,2,,,,,,0,chicago,,13,1,4,3,4,2,1,3,1,2,5,5,,2,0,0,0,1,0,0,0,52:27.6,16:10.9,24,1,1,,,,,,,6,1,72.6847889,72.6847889
17149879,2,2,King,1,0,0,1,53033031205,530330312053,11614,1,0,1191,1,4/4/17,3,1,1,1,0,1,4,6,,4,2,1,6,1,1,2,0,1,,,,,,,,,,,,,4,5,4,1,4,3,4,3,4,,1,0,0,1,1,0,0,0,46:10.7,59:54.7,13,1,1,,,,,,,4,1,1828.770495,1828.770495
17149891,2,57,King,1,0,1,0,53033004302,530330043021,11602,24,31,285,9,5/31/17,4,1,1,1,0,1,4,11,2,2,1,1,6,1,1,1,0,2,,,,,,,,,,,,,1,5,2,5,3,5,5,5,5,,2,0,0,0,1,0,0,0,21:44.4,36:56.1,15,1,1,,,,,,,9,1,6.981738965,6.981738965
17149910,2,54,King,1,0,1,0,53033009400,530330094001,11605,1,24,649,8,5/25/17,5,2,2,2,0,2,7,4,,2,1,2,2,4,1,1,50,2,1,53033002200,530330022003,11602,,103,,,,,2,1,3,4,4,3,1,1,3,4,5,2,1,0,0,0,1,0,0,0,25:22.3,48:37.6,23,1,1,,,,,,,13,1,115.5731866,115.5731866
17149922,2,50,King,1,0,1,0,53033008001,530330080013,11603,20,7,447,7,5/16/17,3,1,1,1,0,1,4,8,,5,2,1,5,4,1,10,0,3,,,,,,,,,,,,,2,4,5,1,4,1,2,4,5,,1,1,0,0,1,0,0,0,44:15.8,54:10.6,10,1,1,,,,,,,5,1,432.0301764,432.0301764
17149932,2,57,King,1,0,1,0,53033002600,530330026003,11602,1,32,182,8,5/24/17,4,4,1,2,2,1,1,5,,3,1,1,2,1,1,2,0,1,2,,,,,,1,,,,2,4,5,4,2,4,2,4,3,5,5,,1,0,0,1,1,0,0,0,30:40.0,49:42.9,19,1,1,,,,,,,17,1,7.657566803,7.657566803
17149941,1,43,King,1,1,0,0,53033032309,530330323092,11607,16,0,1656,6,5/9/17,3,2,1,2,0,2,6,10,,5,2,2,3,4,1,1,85,3,2,,,,,,0,New York,10018,32,2,4,3,5,3,3,3,5,3,5,5,1,,1,0,0,1,1,0,0,36:46.9,58:13.5,22,5,1,1,1,1,1,0,0,40,3,4.275,1.425
17149957,1,59,King,1,0,1,0,53033007500,530330075003,11604,21,9,425,2,4/11/17,3,1,1,1,0,1,3,6,,4,1,2,1,4,1,0,,2,1,53033005200,530330052002,11602,Seattle University Community,307,,,,,2,2,5,4,4,1,3,1,2,5,4,1,,0,0,0,1,0,0,0,50:41.8,05:18.2,15,6,1,0,1,1,1,1,1,48,3,92.59080323,30.86360108
17149968,2,2,Kitsap,2,0,0,1,53035091204,530350912042,11801,1,0,3534,3,4/19/17,4,3,2,2,1,2,1,7,,5,2,2,2,1,1,2,0,1,1,53035080500,530350805002,11802,Bremerton,3623,,,,,2,1,5,5,5,3,4,5,5,4,5,2,1,0,0,0,1,0,0,0,29:03.1,39:18.9,10,1,1,,,,,,,8,1,563.1585349,563.1585349
17149976,2,50,King,1,0,1,0,53033008400,530330084001,11603,21,16,568,6,5/11/17,5,2,0,2,0,2,6,5,,3,1,2,1,4,1,4,150,3,1,53033007300,530330073002,11603,Seattle First Hill/Capitol Hill,547,,,,,2,4,5,5,4,3,3,3,5,5,5,,1,0,0,0,1,0,0,0,18:08.3,38:36.6,20,1,1,,,,,,,6,1,994.3074314,994.3074314
17149978,2,32,King,1,1,0,0,53033032324,530330323242,11607,16,0,1676,2,4/11/17,3,2,2,2,0,2,6,4,,2,2,2,3,4,1,10,0,2,1,53033005801,530330058011,11603,,343,,,,,4,1,5,5,4,5,4,3,4,3,4,,1,0,0,0,,,0,0,03:05.8,18:54.8,15,1,1,,,,,,,4,1,293.4,293.4
17149981,2,50,King,1,0,1,0,53033008400,530330084001,11603,21,16,550,8,5/24/17,4,1,1,1,0,1,4,5,,3,2,2,4,4,1,1,0,3,1,53033007300,530330073003,11603,Seattle Downtown,486,,,,,2,4,5,5,2,3,3,3,5,5,5,,1,0,0,0,,,0,0,02:08.0,11:11.7,9,1,1,,,,,,,5,1,45.81965794,45.81965794
17150008,2,52,King,1,0,1,0,53033001800,530330018003,11601,1,4,92,9,5/31/17,4,3,2,2,1,1,1,8,,5,2,2,1,2,1,1,0,1,2,,,,,,0,Pawtucket,,40,2,1,5,5,3,5,3,3,3,4,5,,1,0,0,0,1,0,0,0,20:23.0,30:28.7,10,1,1,,,,,,,10,1,23.34548161,23.34548161
17150013,2,54,King,1,0,1,0,53033001600,530330016003,11601,1,13,86,5,5/2/17,3,5,2,3,2,3,2,7,,5,2,1,5,1,1,0,,1,,,,,,,,,,,,,5,4,3,3,4,4,4,4,4,,4,0,0,0,1,0,0,0,31:09.8,45:46.0,14,1,1,,,,,,,15,1,14.45,14.45
17150040,2,52,King,1,0,1,0,53033003600,530330036001,11601,1,19,222,8,5/25/17,5,4,1,2,2,2,1,8,,5,2,1,3,1,1,1,0,1,2,,,,,,0,Bloomington,,14,1,1,4,3,4,1,1,5,2,5,5,2,5,0,0,1,,,0,0,16:16.1,32:16.8,16,1,1,,,,,,,20,1,22.53909321,22.53909321
17150053,2,11,King,1,0,0,1,53033028402,530330284024,11611,19,0,982,6,5/10/17,4,2,1,2,0,1,7,4,,2,2,2,5,4,1,1,0,1,,,,,,,,,,,,,3,5,3,3,4,3,3,4,5,,3,0,0,0,1,0,0,0,34:23.8,53:44.8,19,1,1,,,,,,,8,1,267.425,267.425
