hhid,personid,pernum,sample_segment,hhgroup,traveldate,relationship,proxy_parent,proxy,age,gender,employment,jobs_count,worker,student,schooltype,education,license,vehicleused,smartphone_type,smartphone_age,smartphone_qualified,race_afam,race_aiak,race_asian,race_hapi,race_hisp,race_white,race_other,race_noanswer,workplace,hours_work,commute_freq,commute_mode,commute_dur,telecommute_freq,wpktyp,workpass,workpass_cost,workpass_cost_dk,work_county,work_tract,work_bg,work_puma10,work_rgcname,work_taz2010,prev_work_wa,prev_work_county,prev_work_tract,prev_work_bg,prev_work_puma10,prev_work_rgcname,prev_work_taz2010,prev_work_notwa_city,prev_work_notwa_zip,prev_work_notwa_state,prev_work_notwa_notus,school_freq,school_loc_county,school_tract,school_bg,school_puma10,school_rgcname,school_taz2010,completed_pref_survey,mode_freq_1,mode_freq_2,mode_freq_3,mode_freq_4,mode_freq_5,tran_pass_1,tran_pass_2,tran_pass_3,tran_pass_4,tran_pass_5,tran_pass_6,tran_pass_7,tran_pass_8,tran_pass_9,tran_pass_10,tran_pass_11,tran_pass_12,benefits_1,benefits_2,benefits_3,benefits_4,av_interest_1,av_interest_2,av_interest_3,av_interest_4,av_interest_5,av_interest_6,av_interest_7,av_concern_1,av_concern_2,av_concern_3,av_concern_4,av_concern_5,wbt_transitmore_1,wbt_transitmore_2,wbt_transitmore_3,wbt_bikemore_1,wbt_bikemore_2,wbt_bikemore_3,wbt_bikemore_4,wbt_bikemore_5,rmove_incentive,call_center,mobile_device,num_trips,nwkdays,hh_wt_revised,hh_day_wt_revised
17138516,1713851601,1,1,2,4/6/17,0,,1,6,1,1,1,1,1,,3,1,1,2,1,0,0,0,0,0,0,1,0,0,2,2,2,1,,9,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,3,5,7,,,,,,,,,,,,,1,4,1,1,2,2,2,1,1,1,1,3,3,3,3,3,4,4,4,3,3,3,3,3,,0,1,5,1,5071.501595,5071.501595
17138516,1713851602,2,1,2,4/6/17,6,,1,6,2,1,1,1,1,,2,1,3,1,2,1,0,0,0,0,0,1,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,7,7,,,,,,,,,,,,,4,4,4,4,5,5,,,5,5,5,2,1,2,2,1,4,5,5,5,5,5,5,5,,0,1,3,1,5071.501595,5071.501595
17138520,1713852001,1,54,2,5/3/17,0,,2,8,2,7,,0,1,,3,1,1,6,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,3,7,7,2,2,1,3,1,3,3,3,3,3,3,,,,,,5,2,,,3,5,2,1,1,1,1,1,6,6,6,5,5,5,5,5,,1,0,5,1,16.10951483,16.10951483
17138520,1713852002,2,54,2,5/3/17,3,,2,11,2,7,,0,1,,3,1,1,6,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,2,7,7,,,,,,,,,,,,,,,,,5,5,,,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,,1,0,9,1,16.10951483,16.10951483
17138561,1713856101,1,57,2,4/20/17,0,,1,6,1,1,1,1,3,6,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,3,2,7,4,5,,,,,King County,53033005302,530330053023,11602,Seattle University Community,302,1,King County,53033005302,530330053023,11602,Seattle University Community,302,,,,,6,King County,53033005302,530330053023,11602,Seattle University Community,302,1,3,7,2,6,5,2,2,2,1,2,3,3,3,3,3,3,2,3,4,1,2,3,3,1,2,4,3,1,1,2,3,1,1,6,2,2,5,5,5,5,5,,0,0,5,1,7.240539799,7.240539799
17138601,1713860101,1,13,2,5/25/17,0,,1,10,1,3,1,1,1,,6,1,1,1,1,0,0,0,0,0,0,1,0,0,2,5,5,1,,5,2,4,100,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,3,7,7,2,1,1,3,3,3,3,3,3,3,3,,,,,,5,4,5,5,5,5,1,1,1,1,1,1,3,2,3,3,3,5,5,2,,0,1,6,1,212.6,212.6
17138601,1713860102,2,13,2,5/25/17,1,,2,10,2,5,,0,1,,6,1,1,6,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,3,7,7,1,1,2,3,3,3,3,3,3,3,3,,,,,,5,5,,,5,5,5,1,1,2,1,1,3,3,3,4,4,5,5,4,,0,1,6,1,212.6,212.6
17138602,1713860201,1,53,2,4/27/17,0,,1,5,2,2,1,1,3,6,3,1,1,1,2,1,0,0,0,0,0,1,0,0,1,6,5,1,3,8,1,5,,,King County,53033020500,530330205001,11606,,1857,1,King County,53033024701,530330247012,11608,,1459,,,,,2,King County,53033005302,530330053023,11602,Seattle University Community,302,1,2,6,3,7,5,2,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,4,2,2,2,2,2,2,2,2,3,1,1,,,,-9999,-9999,-9999,-9999,-9999,,0,0,9,1,33.26867515,33.26867515
17138602,1713860202,2,53,2,4/27/17,6,,3,5,2,7,,0,3,6,3,1,13,2,2,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033005302,530330053023,11602,Seattle University Community,302,1,3,3,3,7,5,2,3,3,1,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,33.26867515,33.26867515
17138602,1713860203,3,53,2,4/27/17,6,,3,5,2,7,,0,3,6,3,1,13,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033005302,530330053023,11602,Seattle University Community,302,1,2,7,4,7,6,2,3,3,1,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,33.26867515,33.26867515
17138613,1713861301,1,1,2,4/27/17,0,,1,6,1,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,6,1,9,,,,,King County,53033006700,530330067001,11603,,404,1,King County,53033009400,530330094004,11605,,649,,,,,,,,,,,,1,5,2,2,7,7,1,3,3,3,3,3,3,3,3,3,3,,1,1,1,1,3,2,2,5,2,2,2,3,2,3,1,3,4,3,3,,,,,,,0,0,4,1,3847.45071,3847.45071
17138613,1713861302,2,1,2,4/27/17,1,,3,6,2,1,1,1,1,,6,1,2,2,2,1,0,0,1,0,0,0,0,0,1,3,2,1,2,9,3,5,,,King County,53033010001,530330100013,11605,,711,3,,,,,,,,,,,,,,,,,,1,7,7,3,7,7,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,3847.45071,3847.45071
17138613,1713861303,3,1,2,4/27/17,4,,3,6,1,1,1,1,1,,3,1,12,1,2,1,0,0,1,0,0,0,0,0,1,3,2,8,2,9,,,,,King County,53033008200,530330082001,11603,Seattle Downtown,506,3,,,,,,,,,,,,,,,,,,1,2,7,4,7,4,2,3,1,3,3,3,3,3,3,3,3,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3847.45071,3847.45071
17138624,1713862401,1,43,1,5/16/17,0,1,1,7,1,1,1,1,1,,6,1,1,1,2,1,0,0,1,0,0,0,0,0,1,3,2,1,3,2,2,5,,,King County,53033024800,530330248003,11608,,1468,1,King County,53033032326,530330323262,11616,,1908,,,,,,,,,,,,1,7,5,1,7,6,,,,,,,,,,,,,1,1,1,4,5,2,3,4,4,5,3,2,1,1,3,2,3,2,3,2,2,3,3,3,1,0,0,31,2,64.22038367,32.11019183
17138624,1713862402,2,43,1,5/16/17,1,0,1,6,2,7,,0,1,,7,1,1,2,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,6,6,,,,,,,,,,,,,,,,,5,4,,,2,3,5,1,1,1,2,2,3,3,2,2,1,3,2,2,1,0,0,29,2,64.22038367,32.11019183
17138624,1713862403,3,43,1,5/16/17,2,0,3,2,1,,,0,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033032324,530330323242,11607,Redmond Downtown,1676,1,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24,2,64.22038367,32.11019183
17138624,1713862404,4,43,1,5/16/17,2,0,3,1,1,,,0,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,64.22038367,32.11019183
17138632,1713863201,1,3,1,4/18/17,0,1,1,7,1,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,2,2,3,1,,9,1,3,96,0,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,2,7,5,,,,,,,,,,,,,1,1,3,3,2,3,2,3,2,3,2,1,2,1,1,1,4,4,4,3,3,3,4,4,1,0,1,38,2,1544.793073,772.3965362
17138632,1713863202,2,3,1,4/18/17,1,0,1,7,2,5,,0,1,,3,1,2,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,2,7,5,,,,,,,,,,,,,,,,,4,4,,,5,4,3,2,3,2,1,2,2,4,3,4,4,4,5,4,1,0,1,74,2,1544.793073,772.3965362
17138632,1713863203,3,3,1,4/18/17,2,0,3,2,1,,,0,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033001600,530330016002,11601,,86,1,5,6,3,,,2,3,2,3,3,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,2,1544.793073,772.3965362
17138632,1713863204,4,3,1,4/18/17,2,0,3,1,1,,,0,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,1544.793073,772.3965362
17138644,1713864401,1,1,1,4/18/17,0,1,1,6,2,5,,0,1,,3,1,1,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,3,7,7,,,,,,,,,,,,,,,,,1,3,,,3,2,3,5,5,5,4,5,5,5,5,4,4,4,4,5,1,0,1,39,2,475.275,237.6375
17138644,1713864402,2,1,1,4/18/17,1,0,1,6,1,1,1,1,1,,4,1,2,1,2,1,0,0,0,0,0,1,0,0,1,3,2,1,2,9,1,5,,,Skagit County,,,,,,2,,,,,,,Johnstown,,38,0,,,,,,,,1,7,7,4,7,7,,,,,,,,,,,,,1,2,1,1,1,3,3,3,3,1,3,5,5,5,4,5,5,5,5,5,5,5,5,5,1,0,1,29,2,475.275,237.6375
17138644,1713864403,3,1,1,4/18/17,2,0,3,1,1,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,475.275,237.6375
17138644,1713864404,4,1,1,4/18/17,2,0,3,1,2,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,475.275,237.6375
17138660,1713866001,1,1,2,4/5/17,0,,1,11,2,6,,0,1,,5,1,1,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,5,7,7,,,,,,,,,,,,,,,,,6,6,,,6,5,6,1,1,1,1,1,4,4,4,5,5,5,5,5,,0,0,2,1,2063.931168,2063.931168
17138660,1713866002,2,1,2,4/5/17,1,,2,11,1,6,,0,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,6,7,7,,,,,,,,,,,,,,,,,6,6,,,6,6,6,1,1,1,1,1,4,4,4,5,5,5,5,5,,0,0,2,1,2063.931168,2063.931168
17138675,1713867501,1,57,1,4/18/17,0,0,1,9,1,1,1,1,1,,7,1,2,2,2,1,0,0,0,0,0,1,0,0,1,1,2,6,7,8,,,,,King County,53033005301,530330053013,11602,Seattle University Community,304,,,,,,,,,,,,,,,,,,,1,3,5,5,7,5,2,2,2,1,3,3,3,3,3,3,3,,3,2,3,2,3,3,5,5,2,2,1,1,2,2,2,4,3,2,3,2,1,2,4,1,2,0,0,36,3,6.975,2.325
17138675,1713867502,2,57,1,4/18/17,1,0,1,9,2,2,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,4,2,1,3,9,1,5,,,King County,53033002700,530330027003,11601,,127,1,King County,53033022102,530330221021,11606,,1764,,,,,,,,,,,,1,4,6,3,7,5,2,3,1,3,3,3,3,3,3,3,3,,1,1,1,1,5,2,5,5,5,5,2,1,1,1,1,1,6,6,6,6,6,6,6,6,2,0,0,49,3,6.975,2.325
17138694,1713869401,1,11,2,4/20/17,0,,3,6,1,7,,0,1,,6,1,1,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,267.425,267.425
17138694,1713869402,2,11,2,4/20/17,1,,1,7,2,1,1,1,1,,5,1,2,1,2,1,0,0,1,0,0,1,0,0,1,2,2,1,1,10,3,5,,,King County,53033032704,530330327044,11616,,1990,1,King County,53033029700,530330297003,11613,Kent,1255,,,,,,,,,,,,1,7,7,3,7,7,,,,,,,,,,,,,1,1,2,2,3,1,3,3,3,3,3,1,1,1,2,2,4,4,4,4,4,4,4,4,,0,1,2,1,267.425,267.425
17138699,1713869901,1,53,1,4/11/17,0,0,1,5,1,7,,0,3,6,6,3,,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,1,4,7,1,7,6,2,2,1,3,3,3,3,3,3,3,3,,,,,,2,3,,,1,3,3,5,3,4,4,3,3,3,3,6,6,6,6,6,1,0,0,10,3,588.6,196.2
17138744,1713874401,1,53,2,5/4/17,0,,1,6,1,1,1,1,1,,6,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3,2,8,2,9,,,,,King County,53033008100,530330081003,11603,Seattle Downtown,510,2,,,,,,,Aurora,,13,0,,,,,,,,1,2,6,3,7,7,2,2,1,2,2,2,3,3,3,3,3,,4,1,3,1,3,1,2,2,1,2,1,1,1,2,1,4,,,,-9999,-9999,-9999,-9999,-9999,,0,0,4,1,24.525,24.525
17138744,1713874402,2,53,2,5/4/17,1,,2,5,2,3,1,1,1,,6,1,1,1,1,0,0,0,0,0,0,1,0,0,2,6,8,1,,9,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,3,7,7,2,3,1,3,3,3,3,3,3,3,3,,,,,,2,1,1,1,3,3,1,1,1,4,1,1,4,4,4,4,4,4,4,4,,0,0,4,1,24.525,24.525
17138744,1713874403,3,53,2,5/4/17,6,,2,5,1,2,2,1,1,,6,1,13,6,,0,0,0,0,0,0,1,0,0,2,6,7,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,4,7,7,2,1,1,3,3,3,3,3,3,3,3,,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,4,3,4,5,5,5,5,5,,0,0,2,1,24.525,24.525
17138752,1713875201,1,51,1,4/11/17,0,0,1,8,1,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,5,7,2,3,155,0,King County,53033006700,530330067001,11603,Seattle South Lake Union,403,,,,,,,,,,,,,,,,,,,1,6,6,2,7,5,,,,,,,,,,,,,3,2,3,2,4,4,5,5,5,4,5,1,2,1,1,1,4,2,2,4,4,4,4,4,1,0,1,48,2,23.23867336,11.61933668
17138785,1713878501,1,51,2,4/19/17,0,,1,6,1,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,2,3,4,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,1,7,5,2,2,2,1,3,3,3,3,3,3,3,,1,1,3,2,2,4,2,3,2,2,1,4,4,5,4,2,1,1,1,5,5,5,5,5,,0,0,4,1,27.59053703,27.59053703
17138800,1713880001,1,54,2,5/2/17,0,,1,7,1,1,1,1,1,,7,1,1,1,2,1,0,0,1,0,0,0,0,0,1,2,2,8,5,8,,,,,King County,53033007200,530330072002,11603,Seattle Downtown,463,,,,,,,,,,,,,,,,,,,1,3,7,4,7,6,2,3,1,3,3,3,3,3,3,3,3,,1,1,3,1,1,3,1,1,1,1,1,5,4,2,5,5,2,2,2,5,5,5,5,5,,0,0,2,1,14.45,14.45
17138800,1713880002,2,54,2,5/2/17,1,,2,6,2,2,1,1,1,,7,2,,1,2,1,0,0,1,0,0,0,0,0,1,3,2,8,1,9,,,,,King County,53033005302,530330053023,11602,Seattle University Community,302,2,,,,,,,,,,1,,,,,,,,1,3,7,4,7,6,2,3,1,3,3,3,3,3,3,3,3,,1,1,1,1,2,4,1,2,1,2,2,4,1,1,4,4,2,2,2,5,5,5,5,5,,0,0,2,1,14.45,14.45
17138813,1713881301,1,51,2,4/18/17,0,,1,6,1,3,1,1,1,,3,1,1,1,1,0,0,0,0,0,0,1,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,3,6,3,,,,,,,,,,,,,,,,,1,1,,,1,1,1,1,5,4,3,2,2,2,2,1,3,3,1,1,,0,0,6,1,25.36690475,25.36690475
17138813,1713881302,2,51,2,4/18/17,1,,3,5,2,3,1,1,1,,2,1,1,1,1,0,0,0,0,0,0,1,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,25.36690475,25.36690475
17138817,1713881701,1,56,2,5/31/17,0,,1,10,1,6,,0,1,,7,1,1,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,2,7,7,2,2,1,3,1,3,3,3,3,3,3,,,,,,5,5,,,4,5,3,1,1,1,1,1,,,,-9999,-9999,-9999,-9999,-9999,,0,0,4,1,8.396427387,8.396427387
17138817,1713881702,2,56,2,5/31/17,1,,1,10,2,2,1,1,1,,7,1,2,2,2,1,0,0,0,0,0,1,0,0,1,5,5,1,6,9,2,4,,1,King County,53033007300,530330073003,11603,Seattle Downtown,488,,,,,,,,,,,,,,,,,,,1,7,7,1,7,7,,,,,,,,,,,,,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,6,3,6,5,5,5,5,5,,0,0,0,1,8.396427387,8.396427387
17138842,1713884201,1,59,2,4/20/17,0,,1,7,2,2,1,1,1,,7,1,1,5,,0,0,0,0,0,0,1,0,0,1,4,2,8,6,10,,,,,King County,53033005302,530330053022,11602,Seattle University Community,303,,,,,,,,,,,,,,,,,,,1,2,7,1,7,7,2,2,2,1,3,3,3,3,3,3,3,,3,2,3,2,5,5,5,5,5,5,2,1,1,1,1,1,,,,-9999,-9999,-9999,-9999,-9999,,0,1,4,1,4.505661698,4.505661698
17138842,1713884202,2,59,2,4/20/17,1,,3,7,1,3,1,1,1,,7,1,1,1,2,1,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,4.505661698,4.505661698
17138842,1713884203,3,59,2,4/20/17,2,,3,1,2,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4.505661698,4.505661698
17138842,1713884204,4,59,2,4/20/17,2,,3,1,2,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4.505661698,4.505661698
17138852,1713885201,1,57,1,5/9/17,0,0,1,7,1,4,,0,1,,7,2,,2,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,2,5,7,2,1,1,2,1,2,3,3,3,3,3,,,,,,2,2,,,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,0,0,32,4,7.093625516,1.773406379
17138881,1713888101,1,2,2,6/1/17,0,,1,12,2,6,,0,1,,4,1,1,6,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,4,7,7,,,,,,,,,,,,,,,,,5,5,,,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,,1,0,10,1,919.7030666,919.7030666
17138888,1713888801,1,53,2,4/26/17,0,,1,8,2,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,3,7,1,5,,,Pierce County,53053070315,530530703151,11505,,3163,1,King County,53033024602,530330246021,11609,,1480,,,,,,,,,,,,1,5,5,5,7,7,2,3,1,3,3,3,3,3,3,3,3,,1,1,1,1,3,3,3,2,5,2,3,1,2,1,1,2,5,1,2,5,5,5,5,4,,0,0,5,1,42.65297775,42.65297775
17138888,1713888802,2,53,2,4/26/17,1,,2,8,2,1,1,1,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,1,1,2,1,1,7,2,5,,,King County,53033030501,530330305012,11614,Auburn,1179,3,,,,,,,,,,,,,,,,,,1,5,7,7,4,7,2,3,2,3,3,3,3,3,1,3,3,,1,4,4,4,3,3,3,3,3,3,3,1,1,1,1,1,6,1,1,5,5,5,5,4,,0,0,0,1,42.65297775,42.65297775
17138944,1713894401,1,2,1,5/16/17,0,0,1,10,2,6,,0,1,,7,1,2,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,2,7,7,2,1,2,3,1,3,3,3,3,3,3,,,,,,5,5,,,5,5,5,1,1,1,1,1,4,4,4,5,5,5,5,5,2,0,1,35,3,907.194332,302.3981107
17138944,1713894402,2,2,1,5/16/17,1,0,2,10,1,6,,0,1,,7,1,3,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,5,6,6,2,1,3,3,1,3,3,3,3,3,3,,,,,,5,5,,,5,5,5,1,1,1,1,1,,,,-9999,-9999,-9999,-9999,-9999,2,0,1,39,3,907.194332,302.3981107
17138960,1713896001,1,59,2,6/1/17,0,,1,10,1,6,,0,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,4,7,6,2,2,1,3,1,3,3,3,3,3,3,,,,,,3,3,,,3,6,1,1,1,6,1,6,4,4,4,5,5,5,5,5,,0,0,0,1,101.1407129,101.1407129
17138965,1713896501,1,2,2,5/31/17,0,,1,7,2,1,1,1,1,,3,1,1,2,2,1,0,0,0,0,0,1,0,0,1,3,2,3,3,7,1,5,,,King County,53033010900,530330109001,11605,,873,1,King County,53033026300,530330263001,11611,,873,,,,,,,,,,,,1,7,6,5,7,7,,,,,,,,,,,,,3,2,2,2,5,3,1,3,1,5,2,1,1,1,1,1,6,6,6,2,2,3,3,6,,0,1,10,1,546.9,546.9
17138965,1713896502,2,2,2,5/31/17,2,,3,2,2,,,0,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033031800,530330318002,11615,,1286,1,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,1,546.9,546.9
17138969,1713896901,1,59,2,4/27/17,0,,1,9,2,1,1,1,1,,6,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,2,8,4,9,,,,,King County,53033008500,530330085001,11603,Seattle Downtown,539,1,King County,53033008600,530330086002,11604,Seattle First Hill/Capitol Hill,584,,,,,,,,,,,,1,2,6,2,5,7,2,2,1,3,3,3,3,3,3,3,3,,1,3,3,2,2,3,4,3,5,2,3,3,3,3,2,3,,,,-9999,-9999,-9999,-9999,-9999,,0,0,4,1,4.538114767,4.538114767
17138989,1713898901,1,52,1,4/11/17,0,0,1,5,2,1,1,1,2,6,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,1,9,1,5,,,Snohomish County,53061041903,530610419032,11702,,2401,3,,,,,,,,,,,8,,,,,,,1,5,6,4,7,6,2,3,1,3,3,3,3,3,3,3,3,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,1,1,1,1,1,0,1,31,0,0,0
17138989,1713898902,2,52,1,4/11/17,1,0,1,5,1,1,1,1,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,1,2,2,8,2,7,,,,,King County,53033007300,530330073003,11603,Seattle South Lake Union,433,3,,,,,,,,,,,,,,,,,,1,2,6,2,7,6,2,3,1,3,3,3,3,3,3,3,3,,3,4,3,3,1,2,3,2,2,2,1,4,3,2,4,3,,,,-9999,-9999,-9999,-9999,-9999,2,0,1,0,0,0,0
17139032,1713903201,1,43,1,5/2/17,0,0,1,6,1,1,1,1,1,,6,1,,1,2,1,0,0,0,0,0,1,0,0,1,2,2,8,1,7,,,,,King County,53033008500,530330085001,11603,Seattle Downtown,539,3,,,,,,,,,,,,,,,,,,1,2,6,6,7,6,2,3,1,3,3,3,3,3,3,3,3,,4,1,3,2,2,1,2,2,2,2,1,1,1,2,1,1,,,,-9999,-9999,-9999,-9999,-9999,1,0,1,22,4,100.4917487,25.12293717
17139041,1713904101,1,50,2,4/25/17,0,,1,7,2,7,,0,1,,6,1,11,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,1,4,3,,,,,,,,,,,,,,,,,1,1,,,4,1,1,2,2,3,1,2,3,3,4,1,1,1,3,2,,0,0,6,1,67.60893087,67.60893087
17139051,1713905101,1,58,1,5/30/17,0,0,1,7,1,1,1,1,1,,3,1,,1,2,1,0,0,0,0,0,1,0,0,1,2,2,7,1,8,,,,,King County,53033009300,530330093002,11605,,653,1,King County,53033007200,530330072002,11603,Seattle Downtown,462,,,,,,,,,,,,1,3,7,1,4,5,2,2,1,3,3,3,3,3,3,2,3,,2,1,3,1,1,2,3,3,4,1,1,5,4,4,4,4,2,2,2,4,4,4,4,4,1,0,0,30,1,6.877286292,6.877286292
17139051,1713905102,2,58,1,5/30/17,6,0,3,6,1,1,1,1,1,,3,1,,2,2,1,0,0,0,0,0,1,0,0,1,2,8,7,1,9,,,,,King County,53033009300,530330093002,11605,,653,1,King County,53033026200,530330262001,11611,,964,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,40,1,6.877286292,6.877286292
17139053,1713905301,1,59,2,5/10/17,0,,1,5,1,2,1,1,3,6,6,1,1,2,2,1,0,0,0,0,1,0,0,0,1,5,4,7,2,10,,,,,King County,53033005302,530330053023,11602,Seattle University Community,302,1,King County,53033005302,530330053021,11602,Seattle University Community,305,,,,,4,King County,53033005302,530330053023,11602,Seattle University Community,302,1,3,5,1,7,6,2,3,3,1,3,3,3,3,3,3,3,1,2,1,4,2,2,2,4,1,5,2,5,3,2,1,2,4,1,1,1,2,3,3,4,3,,0,0,13,1,4.481963992,4.481963992
